province,zone,ea,Id_hh,hh_size,hh_size_male,hh_size_female,ag_area,nb_cow,nb_buffalo,nb_donkeys,nb_sheep,nb_goat,nb_pig,nb_chicken,nb_duck,TLUs
2,2,120,"15,140",12,7,5,1.69,0,2,0,0,2,0,0,0,1.2
2,2,120,"15,135",4,3,1,0,2,0,0,0,0,0,0,0,1
2,2,120,"15,142",8,3,5,0.68,70,0,0,0,1,0,0,0,35.1
2,2,120,"15,132",5,2,3,2.37,5,2,0,0,5,0,0,0,4
2,2,120,"15,155",3,1,2,0.15,2,1,0,0,3,0,3,0,1.83
2,2,120,"15,107",5,3,2,0.14,2,0,0,0,0,0,0,0,1
2,2,120,"15,150",5,2,3,0.99,2,0,0,0,2,0,2,0,1.22
2,2,120,"15,166",5,2,3,0.36,0,2,0,0,2,0,7,0,1.27
2,2,120,"15,208",14,4,10,0.73,0,4,0,0,7,0,10,8,3.04
2,2,120,"15,180",7,4,3,0.01,0,0,0,0,0,0,0,0,0
2,2,120,"15,190",7,4,3,0.07,0,0,0,0,0,0,0,0,0
2,2,120,"15,204",5,1,4,1.28,5,1,0,0,0,0,4,0,3.04
2,2,120,"15,100",7,2,5,0.31,5,0,0,5,0,0,0,0,3
2,2,120,"15,182",9,4,5,0.64,0,0,0,0,0,0,0,0,0
2,2,120,"15,101",6,2,4,0,4,0,0,0,10,1,13,0,3.33
2,2,120,"15,198",8,4,4,1.35,2,4,0,0,3,0,0,0,3.3
2,2,120,"15,106",5,3,2,0.34,0,0,0,0,0,0,0,0,0
2,2,120,"15,206",4,1,3,0.25,0,0,0,0,5,1,3,0,0.73
2,2,120,"15,173",19,9,10,0,2,1,0,0,4,0,10,0,2
2,2,120,"15,195",9,6,3,0.51,1,2,0,0,6,0,8,0,2.18
2,2,120,"15,139",12,3,9,1.22,4,4,0,0,10,0,15,0,5.15
2,2,120,"15,183",10,5,5,1.73,5,2,0,0,2,0,1,0,3.71
2,2,120,"15,154",8,4,4,0.81,0,1,0,0,3,0,0,0,0.8
2,2,120,"15,169",6,4,2,0.07,1,0,0,0,0,0,0,0,0.5
2,2,120,"15,185",4,2,2,0.28,0,1,0,0,3,0,0,0,0.8
2,2,120,"15,200",3,2,1,0.24,0,0,0,0,0,0,0,0,0
2,2,120,"15,192",4,2,2,0.82,6,0,0,0,6,0,30,0,3.9
2,2,120,"15,201",5,1,4,0.16,4,2,0,0,10,0,0,0,4
2,2,120,"15,168",6,2,4,0.58,1,2,0,0,0,0,0,0,1.5
2,2,120,"15,124",4,2,2,0.03,0,3,0,0,0,0,0,0,1.5
2,2,120,"15,138",5,1,4,0.07,0,0,0,0,0,0,0,0,0
2,2,120,"15,181",10,5,5,0,8,0,0,0,18,0,30,0,6.1
2,2,120,"15,187",8,2,6,0.24,0,1,0,0,0,0,0,0,0.5
2,2,120,"15,152",5,2,3,0.15,0,2,0,0,0,0,0,0,1
2,2,120,"15,126",7,2,5,0.05,2,0,0,0,2,1,5,0,1.45
2,2,120,"15,158",7,3,4,1.02,1,0,0,0,0,0,0,0,0.5
2,2,120,"15,165",7,4,3,1.02,4,1,0,0,30,0,4,0,5.54
2,2,120,"15,102",2,1,1,0.3,0,2,0,0,0,0,9,0,1.09
2,2,120,"15,120",6,3,3,0.68,0,0,0,0,0,0,0,0,0
2,2,120,"15,174",2,1,1,0.71,2,2,0,0,5,0,2,0,2.52
2,2,120,"15,103",6,4,2,0.21,4,1,0,0,3,0,6,0,2.86
2,2,120,"15,146",6,3,3,1.69,3,2,0,0,0,0,0,0,2.5
2,2,120,"15,144",7,2,5,0.34,0,0,0,0,0,0,5,3,0.14
2,2,120,"15,110",13,8,5,0.25,0,0,0,0,0,0,0,0,0
2,2,120,"15,128",4,2,2,0.17,5,0,0,0,0,0,12,0,2.62
2,2,120,"15,157",8,5,3,0.17,3,0,0,0,2,0,0,0,1.7
2,2,120,"15,207",4,0,4,0.17,2,0,0,0,0,0,2,0,1.02
2,2,120,"15,178",5,2,3,0,2,0,0,0,12,1,3,0,2.43
2,2,120,"15,134",2,1,1,0,0,2,0,0,0,0,5,0,1.05
2,2,120,"15,167",4,2,2,0.31,2,0,0,0,5,0,0,0,1.5
2,2,120,"15,217",2,1,1,0.03,0,0,0,0,0,0,6,0,0.06
2,2,120,"15,131",4,1,3,0.15,2,1,0,0,0,0,0,0,1.5
2,2,120,"15,111",8,5,3,0.61,5,1,0,0,4,0,5,0,3.45
2,2,120,"15,118",3,1,2,0.07,4,0,0,0,0,0,0,0,2
2,2,120,"15,215",5,3,2,0.34,3,0,0,0,12,2,9,0,3.19
2,2,120,"15,172",4,2,2,0.02,0,0,0,0,5,0,0,0,0.5
2,2,120,"15,108",3,1,2,0.34,0,0,0,0,0,0,5,0,0.05
2,2,120,"15,176",4,2,2,0,0,1,0,0,0,0,0,0,0.5
2,2,120,"15,147",4,2,2,0.74,0,0,0,0,0,0,0,0,0
2,2,120,"15,213",7,3,4,1.69,2,2,0,0,6,0,0,0,2.6
2,2,120,"15,159",5,2,3,0.31,1,2,0,0,2,0,0,0,1.7
2,2,120,"15,113",6,1,5,0.2,2,0,0,7,0,0,1,0,1.71
2,2,120,"15,163",7,3,4,0.27,0,0,0,0,2,0,0,0,0.2
2,2,120,"15,104",4,2,2,0.68,1,0,0,0,0,0,0,0,0.5
2,2,120,"15,127",5,2,3,0.34,0,1,0,0,4,3,20,0,1.7
2,2,120,"15,117",3,1,2,0.34,2,2,0,0,7,0,0,0,2.7
2,2,120,"15,171",6,3,3,0,2,7,0,0,18,0,30,0,6.6
2,2,120,"15,112",8,3,5,0.32,6,0,0,0,0,0,4,0,3.04
2,2,120,"15,188",4,2,2,0.25,0,2,0,0,3,0,5,0,1.35
2,2,120,"15,161",5,2,3,0.68,3,1,0,0,0,0,0,0,2
2,2,120,"15,164",6,4,2,0.07,0,0,0,0,2,0,0,0,0.2
2,2,120,"15,170",6,1,5,2.71,2,1,0,0,5,0,3,0,2.03
2,2,120,"15,099",3,1,2,0.2,1,0,0,0,3,0,0,0,0.8
2,2,120,"15,119",3,2,1,0.16,0,0,0,0,0,0,0,0,0
2,2,120,"15,123",4,2,2,0.44,0,4,0,0,0,0,0,0,2
2,2,120,"15,148",4,1,3,0,2,0,0,0,1,0,0,0,1.1
2,2,120,"15,105",13,8,5,0.17,0,0,0,0,1,0,2,0,0.12
2,2,120,"15,136",3,2,1,0.41,4,1,0,0,6,0,4,0,3.14
2,2,120,"15,193",3,1,2,0.63,1,0,0,0,0,1,3,0,0.73
2,2,120,"15,212",2,1,1,0,2,0,0,0,2,0,0,0,1.2
2,2,120,"15,189",6,3,3,0,0,0,0,0,5,0,0,0,0.5
2,2,120,"15,156",7,3,4,0.38,7,0,0,5,2,0,3,0,4.23
2,2,120,"15,219",3,2,1,0.1,0,0,0,0,0,0,0,0,0
2,2,120,"15,133",10,5,5,2.71,0,4,0,0,11,0,0,0,3.1
2,2,120,"15,203",7,4,3,1.04,2,2,0,0,5,0,10,0,2.6
2,2,120,"15,216",4,2,2,0.15,1,1,0,0,9,0,11,0,2.01
2,2,120,"15,130",4,2,2,0.44,0,0,0,0,0,1,0,0,0.2
2,2,120,"15,210",5,3,2,0.03,0,0,0,0,2,0,4,0,0.24
2,2,120,"15,196",5,3,2,0.25,0,3,0,0,0,0,10,0,1.6
2,2,120,"15,121",2,0,2,0.22,2,1,0,0,2,0,0,0,1.7
2,2,120,"15,179",4,2,2,0.15,0,1,0,0,1,0,0,0,0.6
2,2,120,"15,153",6,3,3,0.68,1,0,0,0,0,0,0,0,0.5
2,2,120,"15,205",4,3,1,1.07,0,2,0,0,6,0,3,0,1.63
2,2,120,"15,116",7,3,4,0,0,1,0,0,1,0,0,0,0.6
2,2,120,"15,149",7,2,5,0.05,0,0,0,0,0,0,0,0,0
2,2,120,"15,137",7,2,5,0.2,2,1,0,0,2,2,3,0,2.13
2,2,120,"15,145",1,0,1,0.1,0,0,0,0,0,0,0,0,0
2,2,120,"15,209",5,2,3,0.51,2,2,0,0,0,0,0,0,2
2,2,121,"15,261",2,0,2,0.61,0,2,0,0,2,0,0,0,1.2
2,2,121,"15,304",3,1,2,0.1,0,0,0,0,0,0,12,0,0.12
2,2,121,"15,373",5,2,3,1.02,1,1,0,0,0,2,0,0,1.4
2,2,121,"15,236",4,1,3,0.47,0,2,0,0,4,0,9,0,1.49
2,2,121,"15,241",5,3,2,2.03,2,0,0,0,0,0,0,0,1
2,2,121,"15,238",3,1,2,0.37,0,1,0,0,0,0,0,0,0.5
2,2,121,"15,243",5,1,4,0.2,6,0,0,0,10,0,10,0,4.1
2,2,121,"15,303",6,3,3,0.51,0,0,0,0,7,1,0,0,0.9
2,2,121,"15,341",3,2,1,0.03,0,1,0,0,1,0,0,0,0.6
2,2,121,"15,327",6,2,4,0.51,8,2,0,0,15,0,15,0,6.65
2,2,121,"15,374",11,4,7,1.38,0,1,0,0,0,10,12,0,2.62
2,2,121,"15,365",9,4,5,1.19,3,0,0,0,2,0,0,0,1.7
2,2,121,"15,323",6,3,3,0,2,0,0,0,0,0,0,0,1
2,2,121,"15,319",4,2,2,2.03,2,1,0,0,4,0,0,0,1.9
2,2,121,"15,288",5,2,3,0.1,0,2,0,0,0,0,0,0,1
2,2,121,"15,254",4,2,2,0.07,4,0,0,0,6,0,6,0,2.66
2,2,121,"15,221",3,1,2,0.1,4,2,0,0,0,0,14,0,3.14
2,2,121,"15,271",4,2,2,2.37,8,0,0,0,4,3,5,2,5.11
2,2,121,"15,276",5,3,2,0.12,0,0,0,0,0,0,0,0,0
2,2,121,"15,363",6,2,4,0.26,3,1,0,0,0,0,0,0,2
2,2,121,"15,384",6,3,3,0.38,1,1,0,0,5,1,3,0,1.73
2,2,121,"15,249",6,3,3,0.97,5,0,0,0,3,2,10,0,3.3
2,2,121,"15,344",2,1,1,0.34,0,0,0,0,4,0,2,0,0.42
2,2,121,"15,377",10,4,6,1.41,6,1,0,0,4,0,0,0,3.9
2,2,121,"15,357",6,2,4,0.85,4,0,0,0,0,0,0,0,2
2,2,121,"15,278",6,3,3,0.52,2,0,0,0,3,0,1,0,1.31
2,2,121,"15,349",5,1,4,0.1,0,0,0,0,0,0,9,0,0.09
2,2,121,"15,321",2,1,1,0.05,0,0,0,0,5,0,0,0,0.5
2,2,121,"15,307",5,3,2,0.11,2,2,0,0,7,0,6,0,2.76
2,2,121,"15,248",5,4,1,0.1,0,0,0,0,0,0,0,0,0
2,2,121,"15,332",6,4,2,1.8,3,2,0,0,3,0,25,0,3.05
2,2,121,"15,292",7,3,4,0.66,1,1,0,0,0,0,"1,100",0,12
2,2,121,"15,351",5,2,3,0.27,4,0,0,0,2,0,4,0,2.24
2,2,121,"15,359",1,0,1,0.24,0,0,0,0,0,0,0,0,0
2,2,121,"15,257",10,3,7,0.05,0,1,0,0,2,0,15,0,0.85
2,2,121,"15,246",2,0,2,1.02,2,0,0,0,1,0,5,2,1.21
2,2,121,"15,253",10,5,5,0,2,2,0,0,4,0,0,0,2.4
2,2,121,"15,383",10,5,5,0.68,2,0,0,0,0,0,1,0,1.01
2,2,121,"15,313",4,2,2,0.34,1,0,0,0,4,0,0,0,0.9
2,2,121,"15,342",4,3,1,0.2,0,0,0,0,1,0,0,0,0.1
2,2,121,"15,345",17,10,7,3.39,5,3,0,0,1,0,0,0,4.1
2,2,121,"15,364",7,3,4,0.08,6,0,0,0,0,0,0,0,3
2,2,121,"15,371",5,3,2,0.2,0,0,0,0,0,4,0,0,0.8
2,2,121,"15,289",7,3,4,0,2,0,0,0,11,0,6,0,2.16
2,2,121,"15,337",8,2,6,0.27,0,2,0,0,4,0,60,0,2
2,2,121,"15,360",4,1,3,0.03,1,0,0,0,3,0,0,0,0.8
2,2,121,"15,311",6,2,4,0.29,2,0,0,0,2,0,0,0,1.2
2,2,121,"15,230",2,1,1,0.1,0,0,0,0,2,0,1,0,0.21
2,2,121,"15,297",4,1,3,0.17,0,0,0,0,1,0,0,0,0.1
2,2,121,"15,242",9,4,5,0.51,6,0,0,0,7,1,4,0,3.94
2,2,121,"15,234",6,3,3,0.53,5,2,0,0,14,1,10,0,5.2
2,2,121,"15,225",3,1,2,0.27,0,2,0,0,4,0,7,0,1.47
2,2,121,"15,369",6,1,5,0.1,0,0,0,0,4,0,12,0,0.52
2,2,121,"15,285",6,4,2,0.86,2,2,0,0,6,0,28,0,2.88
2,2,121,"15,379",6,3,3,1.02,0,1,0,0,2,0,0,0,0.7
2,2,121,"15,244",4,2,2,0.44,0,1,0,0,0,0,0,0,0.5
2,2,121,"15,331",4,1,3,0.17,4,1,0,0,2,0,0,0,2.7
2,2,121,"15,264",7,4,3,0.81,5,0,0,0,11,0,0,0,3.6
2,2,121,"15,222",3,1,2,1.03,1,5,0,0,0,0,8,0,3.08
2,2,121,"15,255",5,3,2,0.3,2,0,0,0,6,0,0,0,1.6
2,2,121,"15,266",7,4,3,0.04,2,1,0,0,2,0,1,0,1.71
2,2,121,"15,350",7,4,3,0.41,5,2,0,0,0,0,4,0,3.54
2,2,121,"15,294",6,2,4,0.64,2,0,0,0,4,0,0,0,1.4
2,2,121,"15,372",1,0,1,0.1,0,0,0,0,0,0,0,0,0
2,2,121,"15,302",4,3,1,1.02,2,1,0,0,5,0,0,0,2
2,2,121,"15,309",4,0,4,0,0,0,0,0,5,0,2,0,0.52
2,2,121,"15,358",5,3,2,0.06,2,4,0,0,2,0,1,0,3.21
2,2,121,"15,300",5,3,2,0.1,2,0,0,0,0,8,0,0,2.6
2,2,121,"15,382",6,1,5,0.17,2,0,0,0,5,1,5,0,1.75
2,2,121,"15,272",4,2,2,0.76,4,1,0,0,2,0,0,0,2.7
2,2,121,"15,286",5,3,2,0.06,1,4,0,0,5,0,2,0,3.02
2,2,121,"15,265",5,3,2,0.03,0,1,0,0,0,0,0,0,0.5
2,2,121,"15,258",6,4,2,0.75,2,2,0,0,6,0,2,0,2.62
2,2,121,"15,333",12,7,5,0.71,0,0,0,0,3,0,0,0,0.3
2,2,121,"15,275",7,3,4,0.03,1,0,0,0,3,0,0,0,0.8
2,2,121,"15,330",9,3,6,0.34,5,0,0,0,10,0,7,0,3.57
2,2,121,"15,361",5,2,3,0.41,1,2,0,0,10,0,4,0,2.54
2,2,121,"15,245",3,0,3,0.59,0,2,0,0,0,1,12,0,1.32
2,2,121,"15,283",2,1,1,0.41,0,0,0,0,0,0,0,0,0
2,2,121,"15,226",4,1,3,0.34,2,1,0,0,5,0,3,0,2.03
2,2,121,"15,282",5,3,2,0.27,0,0,0,0,6,0,0,0,0.6
2,2,121,"15,336",2,1,1,0.05,0,0,0,0,1,0,0,0,0.1
2,2,121,"15,291",3,2,1,0.14,0,0,0,0,5,1,5,0,0.75
2,2,121,"15,338",6,3,3,1.19,3,0,0,0,1,0,0,0,1.6
2,2,121,"15,298",2,1,1,0.41,2,2,0,0,6,0,12,0,2.72
2,2,121,"15,367",5,4,1,0.21,0,1,0,0,1,0,2,0,0.62
2,2,121,"15,290",7,3,4,0.14,0,2,0,0,0,0,0,0,1
2,2,121,"15,280",4,2,2,2.55,7,0,0,0,3,0,0,0,3.8
2,2,121,"15,277",7,2,5,0.52,0,2,0,0,0,0,0,0,1
2,2,121,"15,256",6,1,5,0.4,2,2,0,0,5,0,0,0,2.5
2,2,121,"15,324",6,3,3,0,0,0,0,0,3,4,0,0,1.1
2,2,121,"15,354",4,2,2,0.46,1,0,0,0,0,0,0,0,0.5
2,2,121,"15,315",5,3,2,0.18,0,2,0,0,3,0,3,0,1.33
2,2,121,"15,347",5,2,3,0.25,1,2,0,0,14,0,0,0,2.9
2,2,121,"15,259",8,4,4,2.03,2,2,0,0,4,0,50,0,2.9
2,2,121,"15,233",6,3,3,0.1,0,2,0,0,3,0,3,0,1.33
2,2,121,"15,299",4,2,2,0.34,1,3,0,0,2,0,0,0,2.2
2,2,121,"15,281",7,1,6,0.24,3,0,0,0,6,0,15,0,2.25
2,2,121,"15,318",8,4,4,0.8,2,2,0,0,2,0,0,0,2.2
2,2,121,"15,273",3,2,1,0.17,0,0,0,0,0,0,0,0,0
2,2,121,"15,293",4,3,1,0.17,0,2,0,0,3,0,0,0,1.3
2,2,121,"15,279",5,3,2,0.61,2,2,0,0,5,0,0,0,2.5
2,2,121,"15,220",2,1,1,0.14,0,0,0,0,0,0,0,0,0
2,2,121,"15,287",6,5,1,0.58,3,2,0,0,12,0,0,0,3.7
2,2,121,"15,335",4,2,2,0.25,1,1,0,0,16,0,0,0,2.6
2,2,121,"15,385",5,3,2,0.51,2,2,0,0,2,0,0,0,2.2
2,2,121,"15,252",6,3,3,0.41,0,2,0,0,1,0,0,0,1.1
2,2,121,"15,296",5,3,2,0.74,0,0,0,0,0,0,0,0,0
2,2,121,"15,317",6,3,3,0.15,0,0,0,0,0,0,0,0,0
2,2,121,"15,329",3,2,1,0.66,2,2,0,0,2,0,0,0,2.2
2,2,121,"15,368",3,1,2,0.15,0,0,0,0,0,0,0,0,0
2,2,121,"15,239",7,4,3,0.45,1,0,0,0,0,0,3,0,0.53
2,2,121,"15,378",4,1,3,1.02,0,2,0,0,15,0,10,0,2.6
2,2,121,"15,346",2,1,1,0.34,0,0,0,0,0,0,0,0,0
2,2,121,"15,355",6,2,4,0.03,2,0,0,0,2,0,0,0,1.2
2,2,121,"15,268",4,3,1,3.39,1,8,0,0,12,0,6,0,5.76
2,2,121,"15,356",19,7,12,0.63,8,3,0,0,21,0,0,0,7.6
2,2,121,"15,328",5,3,2,0.31,2,0,0,0,5,0,1,0,1.51
2,2,121,"15,340",4,1,3,0.05,0,0,0,0,1,0,5,0,0.15
2,2,121,"15,343",4,2,2,1.12,2,0,0,0,5,2,4,0,1.94
2,2,121,"15,308",6,3,3,0.37,2,2,0,0,2,0,8,0,2.28
2,2,121,"15,269",4,1,3,0.06,0,2,0,0,4,0,0,0,1.4
2,2,121,"15,326",2,1,1,1.02,0,1,0,0,2,0,5,0,0.75
2,2,121,"15,270",5,2,3,0.2,0,1,0,0,0,0,4,0,0.54
2,2,121,"15,380",2,1,1,0.52,3,0,0,0,0,0,0,0,1.5
2,2,121,"15,375",7,1,6,0.85,2,0,0,3,3,0,4,0,1.64
2,2,121,"15,229",6,2,4,0.1,2,1,0,0,7,0,0,0,2.2
2,2,121,"15,260",6,1,5,0.41,1,0,0,0,0,2,6,0,0.96
2,2,121,"15,305",4,2,2,0.34,5,0,0,0,0,0,0,0,2.5
2,2,121,"15,316",1,1,0,0.1,0,0,0,0,0,0,0,0,0
2,2,121,"15,237",9,5,4,0,4,2,0,0,4,0,6,0,3.46
2,2,121,"15,240",4,3,1,0.68,3,0,0,0,2,0,0,0,1.7
2,2,121,"15,381",5,2,3,0.2,2,2,0,0,1,0,0,0,2.1
2,2,121,"15,348",6,3,3,0.1,4,0,0,0,2,0,0,0,2.2
2,2,121,"15,314",10,5,5,1.35,3,2,0,0,1,0,0,0,2.6
2,2,121,"15,227",22,15,7,0.41,1,0,0,0,0,0,0,0,0.5
2,2,121,"15,353",4,2,2,1.35,2,0,0,0,0,0,5,0,1.05
2,2,121,"15,310",4,1,3,0.07,0,1,0,0,0,0,0,0,0.5
2,2,121,"15,228",7,2,5,1.14,4,3,0,0,4,0,7,0,3.97
2,2,121,"15,362",6,2,4,0.34,0,2,0,0,0,2,5,0,1.45
2,2,121,"15,325",8,5,3,2.03,2,0,0,0,0,0,0,2,1.06
2,2,121,"15,284",7,4,3,0,2,0,0,0,3,0,0,0,1.3
2,2,121,"15,370",3,2,1,0.15,0,1,0,0,0,1,5,0,0.75
2,2,121,"15,295",5,3,2,0.34,2,3,0,0,0,0,0,0,2.5
2,2,121,"15,267",6,4,2,0.2,3,1,0,0,2,0,1,0,2.21
2,2,121,"15,251",14,2,12,0.27,3,2,0,0,0,0,0,0,2.5
2,2,121,"15,322",6,3,3,0.51,1,1,0,0,0,0,0,0,1
2,2,121,"15,232",18,13,5,0.34,3,0,0,0,0,0,3,0,1.53
2,2,121,"15,334",5,3,2,2.03,0,0,0,0,0,0,0,0,0
2,2,121,"15,262",6,3,3,0.68,1,4,0,0,1,0,0,0,2.6
2,2,121,"15,339",6,3,3,1.35,1,1,0,0,0,0,0,0,1
2,2,121,"15,320",6,3,3,0.14,1,1,0,0,0,0,0,0,1
2,2,121,"15,376",2,1,1,0.61,1,3,0,0,0,0,2,0,2.02
2,2,121,"15,235",3,2,1,0.46,2,2,0,0,5,0,7,0,2.57
2,2,121,"15,352",5,4,1,0,0,2,0,2,0,0,0,0,1.2
2,2,121,"15,250",9,6,3,0.34,2,0,0,0,2,0,0,0,1.2
2,2,121,"15,223",1,0,1,0.2,0,1,0,0,1,0,0,0,0.6
2,2,121,"15,263",5,3,2,0.25,4,3,0,0,7,0,1,0,4.21
2,2,121,"15,312",5,2,3,0.76,0,2,0,0,7,0,3,0,1.73
2,2,123,"15,495",6,3,3,0.69,2,3,0,0,10,0,0,0,3.5
2,2,123,"15,472",4,1,3,0.24,1,0,0,0,0,0,0,0,0.5
2,2,123,"15,606",5,3,2,0.03,0,0,0,0,0,0,10,0,0.1
2,2,123,"15,499",3,2,1,0.35,0,1,0,0,3,0,0,0,0.8
2,2,123,"15,586",3,1,2,0.2,0,0,0,0,0,1,3,0,0.23
2,2,123,"15,530",3,1,2,0.51,1,1,0,0,6,0,7,0,1.67
2,2,123,"15,553",11,5,6,2.71,2,3,0,51,5,0,0,0,8.1
2,2,123,"15,507",7,3,4,0,2,0,0,0,0,3,0,0,1.6
2,2,123,"15,551",2,0,2,0.2,2,0,0,0,3,0,0,0,1.3
2,2,123,"15,524",6,3,3,0,1,0,0,0,5,0,4,0,1.04
2,2,123,"15,545",7,3,4,0.26,1,2,0,0,0,0,0,0,1.5
2,2,123,"15,617",4,2,2,0.07,3,1,0,0,4,0,5,0,2.45
2,2,123,"15,535",6,2,4,0.34,0,0,0,0,0,0,0,0,0
2,2,123,"15,563",7,3,4,0,6,0,0,0,0,0,4,0,3.04
2,2,123,"15,529",5,1,4,0.2,0,0,0,0,0,0,0,0,0
2,2,123,"15,496",6,3,3,0.77,2,2,0,0,8,0,10,0,2.9
2,2,123,"15,569",6,3,3,0.68,0,0,0,0,5,0,3,0,0.53
2,2,123,"15,494",7,5,2,0.12,0,1,0,0,0,1,0,4,0.82
2,2,123,"15,565",3,0,3,0.17,3,0,0,0,3,0,0,0,1.8
2,2,123,"15,561",10,4,6,0,2,4,0,0,6,0,10,0,3.7
2,2,123,"15,590",2,1,1,0.34,3,0,0,0,0,0,0,0,1.5
2,2,123,"15,533",5,2,3,0.25,1,0,0,0,4,0,16,0,1.06
2,2,123,"15,475",5,1,4,0.23,0,2,0,0,7,0,1,0,1.71
2,2,123,"15,611",7,2,5,0.61,3,0,0,0,1,0,0,0,1.6
2,2,123,"15,540",13,6,7,0.68,2,2,0,0,5,0,0,0,2.5
2,2,123,"15,583",4,2,2,0.03,1,0,0,0,1,1,2,0,0.82
2,2,123,"15,515",9,6,3,2.03,2,0,0,0,2,0,0,0,1.2
2,2,123,"15,510",4,3,1,0.2,0,2,0,0,8,0,5,0,1.85
2,2,123,"15,550",4,3,1,0.07,0,0,0,0,2,0,0,0,0.2
2,2,123,"15,616",6,3,3,1.19,2,1,0,0,4,0,2,0,1.92
2,2,123,"15,543",6,3,3,0.13,1,0,0,0,0,0,2,0,0.52
2,2,123,"15,509",7,4,3,0.02,0,0,0,0,0,0,0,0,0
2,2,123,"15,562",7,3,4,0.34,2,0,0,0,0,0,0,0,1
2,2,123,"15,582",7,4,3,0.68,3,0,0,0,1,0,0,0,1.6
2,2,123,"15,598",6,2,4,1.02,7,4,0,0,4,0,0,0,5.9
2,2,123,"15,607",4,2,2,0.41,1,3,0,2,0,0,5,0,2.25
2,2,123,"15,470",7,5,2,0,1,1,0,0,1,1,1,0,1.31
2,2,123,"15,517",6,3,3,1.02,1,2,0,0,5,0,0,0,2
2,2,123,"15,575",3,1,2,0.34,2,0,0,0,4,0,0,0,1.4
2,2,123,"15,538",4,1,3,0.3,2,0,0,0,2,0,2,0,1.22
2,2,123,"15,522",7,2,5,0,2,0,0,0,0,0,5,0,1.05
2,2,123,"15,555",8,5,3,1.02,2,4,0,0,0,0,0,0,3
2,2,123,"15,602",2,1,1,1.42,0,0,0,0,2,0,0,0,0.2
2,2,123,"15,467",4,0,4,0.1,0,0,0,0,0,0,3,0,0.03
2,2,123,"15,492",7,4,3,0.34,2,1,0,0,5,0,12,0,2.12
2,2,123,"15,471",2,1,1,0.53,0,0,0,0,8,0,0,0,0.8
2,2,123,"15,558",4,0,4,0.07,0,1,0,0,0,0,0,0,0.5
2,2,123,"15,571",5,3,2,0.34,2,0,0,0,0,0,0,0,1
2,2,123,"15,588",7,4,3,0.1,0,1,0,0,0,0,2,0,0.52
2,2,123,"15,567",5,3,2,0.16,1,1,0,0,1,0,4,0,1.14
2,2,123,"15,502",4,2,2,0.04,0,0,0,0,0,0,0,0,0
2,2,123,"15,557",11,3,8,1.02,2,3,0,0,0,0,0,0,2.5
2,2,123,"15,526",3,1,2,0.05,0,0,0,0,0,0,0,0,0
2,2,123,"15,484",6,1,5,0.24,2,0,0,0,1,0,4,0,1.14
2,2,123,"15,579",3,1,2,0.03,0,0,0,0,0,0,0,0,0
2,2,123,"15,613",5,2,3,0.03,0,0,0,0,0,0,0,0,0
2,2,123,"15,610",8,4,4,2.03,0,0,0,0,0,0,0,0,0
2,2,123,"15,523",6,4,2,0.46,5,0,0,0,1,0,0,0,2.6
2,2,123,"15,552",5,3,2,0.05,0,0,0,0,3,0,0,0,0.3
2,2,123,"15,486",3,1,2,0.31,0,3,0,0,3,0,3,0,1.83
2,2,123,"15,603",6,1,5,1.02,2,0,0,0,2,0,0,0,1.2
2,2,123,"15,534",5,3,2,0.17,3,0,0,0,0,0,0,0,1.5
2,2,123,"15,566",6,2,4,0.34,1,0,0,0,0,0,0,0,0.5
2,2,123,"15,508",7,5,2,0,0,1,0,0,0,0,0,0,0.5
2,2,123,"15,513",5,3,2,1.02,2,0,0,0,2,0,0,0,1.2
2,2,123,"15,474",6,4,2,0.68,2,0,0,0,8,0,1,0,1.81
2,2,123,"15,556",1,0,1,0.51,2,0,0,0,2,0,2,0,1.22
2,2,123,"15,516",6,2,4,0.09,0,0,0,0,0,0,1,0,0.01
2,2,123,"15,596",6,3,3,0.34,3,0,0,0,9,0,5,2,2.51
2,2,123,"15,585",5,1,4,0.17,2,0,0,0,1,0,2,0,1.12
2,2,123,"15,577",5,3,2,0.63,1,2,0,0,0,0,0,0,1.5
2,2,123,"15,537",5,2,3,0.2,0,0,0,0,0,0,2,0,0.02
2,2,123,"15,564",4,2,2,0.34,2,2,0,0,0,0,0,0,2
2,2,123,"15,549",2,1,1,0.58,4,0,0,0,3,0,1,0,2.31
2,2,123,"15,574",2,1,1,0.05,0,0,0,0,1,0,3,0,0.13
2,2,123,"15,539",6,2,4,0.76,0,3,0,0,4,0,6,0,1.96
2,2,123,"15,503",5,3,2,0.98,1,2,0,0,0,0,0,0,1.5
2,2,123,"15,514",4,1,3,0.3,1,0,0,0,0,0,0,0,0.5
2,2,123,"15,479",5,4,1,0.51,0,0,0,0,0,0,0,0,0
2,2,123,"15,520",8,5,3,0.79,3,2,0,0,10,0,20,0,3.7
2,2,123,"15,480",3,0,3,0.12,0,0,0,0,2,0,3,0,0.23
2,2,123,"15,527",7,4,3,0.25,5,0,0,4,3,0,15,15,3.8
2,2,123,"15,473",3,2,1,0.54,2,0,0,0,2,0,1,0,1.21
2,2,123,"15,536",5,2,3,0.16,0,2,0,0,2,0,3,0,1.23
2,2,123,"15,511",4,2,2,0.15,0,1,0,0,0,0,0,0,0.5
2,2,123,"15,497",7,3,4,0.05,0,0,0,0,0,0,10,0,0.1
